0.122571997,-0.00650275592,-0.00104735803,-0.316331118,-0.0402749069,-0.0352668539,-0.0389140509,-0.00167461962,0.000318253296,-0.999998569,-0.00177079695,-0.0901700556,-0.457974821,-0.00239056209,0.447859436,0.345684707,0.349480301,0.000711860019,-0.000108075001,0.00113349501,0.092243053,0.457773328,0.00914034154,-0.445179105
0.116245173,0.00222637597,0.00534470985,-0.191096768,-0.0403864384,-0.0352873653,-0.0387796313,-0.00518947747,0.000523519702,-0.99998641,-0.00480273319,-0.0972369313,-0.458027452,0.000348010013,0.441565931,0.338474482,0.350068778,0.00376799703,-0.000482431991,0.00222994294,0.100689001,0.457699925,0.0163284205,-0.432398736
0.114928581,0.0211231373,0.0137918964,-0.0153601235,-0.0967714712,0.120359614,-0.00705309305,-0.00308698067,0.00192564051,-0.999993384,-0.00807466358,-0.0995264575,-0.453050345,0.0129786627,0.447438776,0.339541167,0.357807755,0.00839657802,-0.00125189405,0.00249495707,0.101880237,0.451571614,0.00746243307,-0.4277834
0.115632318,0.0280911066,0.0135895479,0.0311653391,-0.107895061,0.127518684,0.039399378,-0.000373112416,0.00438998127,-0.999990284,-0.0102930078,-0.0995393842,-0.446213216,0.023749806,0.455608428,0.340030015,0.366423011,0.0131292492,-0.00169393094,0.0026286291,0.101713583,0.444717437,0.000625003013,-0.430505365
0.116173215,0.0211757179,0.0104440087,0.0207605176,-0.083126314,0.117215268,0.0271037593,0.00202167453,0.00624096114,-0.999978483,-0.010948264,-0.099548161,-0.440262496,0.032273788,0.460943133,0.336439043,0.373625457,0.0176364072,-0.00172498601,0.00268620509,0.101543486,0.441149712,-0.000834822014,-0.432444066
0.116458401,0.0131226033,0.00810050871,0.0100068767,-0.0610787533,0.104150303,0.00545957778,0.00432051346,0.00771508832,-0.999960899,-0.0110321231,-0.0995582417,-0.436353892,0.0388534032,0.464326054,0.329610467,0.37957105,0.0216164757,-0.00171357603,0.00271049095,0.101184584,0.440206438,-0.00115045498,-0.432091206
0.116568707,0.00764958747,0.00543454522,0.00336217601,-0.0372541733,0.0780634657,0.0133723617,0.00618931651,0.00868281163,-0.999943137,-0.0110182436,-0.0995690897,-0.433842719,0.0439987853,0.466393411,0.320909381,0.384591281,0.0246472005,-0.00170823105,0.00273202802,0.100716434,0.440122426,-0.00120158296,-0.431441784
0.116589099,0.00373076159,0.0033230884,0.000185593701,-0.0180432443,0.0515005663,0.019324962,0.00744756684,0.00920135621,-0.999929905,-0.0109623913,-0.0995805338,-0.432293266,0.0479372293,0.467420667,0.311216742,0.388869494,0.0266970433,-0.00171548198,0.00275726197,0.100168884,0.440147758,-0.00138991524,-0.430916518
0.116573796,0.00145378173,0.00187236711,-0.000916135905,-0.00383346784,0.0327361971,0.0182710513,0.00825640466,0.00939865969,-0.999921739,-0.0108057884,-0.0995900109,-0.431529105,0.0505981259,0.468133897,0.301397532,0.392330885,0.0279155876,-0.00173385697,0.00278371293,0.0995504707,0.440164059,-0.00187096198,-0.430746526
0.116551273,0.000351317954,0.00083392387,-0.00104328175,0.00641139038,0.0184915755,0.0137286372,0.00876377244,0.00934863836,-0.999917924,-0.0105267931,-0.0995967984,-0.431320965,0.0521990769,0.468795806,0.292019099,0.394931912,0.0284506697,-0.00176045101,0.00281232898,0.0988957286,0.440157413,-0.00242943689,-0.430717975
0.116531633,-7.10774475e-05,0.000215420427,-0.000866362767,0.0126501909,0.00683297776,0.00666242093,0.00900127832,0.00913770963,-0.999917746,-0.0101819513,-0.0996013507,-0.43128112,0.0530276448,0.469406813,0.283386201,0.396719843,0.0285616945,-0.00179347105,0.00284130406,0.0982222706,0.440125644,-0.00286629004,-0.430726439
0.116516568,-0.000243837378,-6.11702126e-05,-0.000709116634,0.0152324783,-0.000379290868,0.00192722166,0.00903951004,0.00884022377,-0.99992007,-0.00984758418,-0.0996045023,-0.431267738,0.0533173494,0.469870031,0.275689214,0.397778958,0.0285890363,-0.00183145294,0.00286930311,0.0975445062,0.440077484,-0.003148661,-0.430752009
0.11650338,-0.000384419516,-7.65397926e-05,-0.000659809157,0.014858583,-0.00369731034,0.000813991413,0.00898689497,0.00852778275,-0.999923229,-0.00955977384,-0.0996065959,-0.431256771,0.0533762127,0.470162868,0.269040138,0.39821142,0.0286020823,-0.00187238504,0.00289595407,0.0968786925,0.440023482,-0.0033435449,-0.430784076
0.116490342,0.000980870798,-0.000248723314,-0.000562222209,0.0140781533,-0.00405345298,0.0211757571,0.00889185257,0.00824533124,-0.999926448,-0.0093280999,-0.0996064618,-0.431240976,0.053396441,0.47033456,0.263475537,0.398292691,0.0286102612,-0.00191359501,0.00292122411,0.0962341353,0.439969659,-0.00348956394,-0.430818141
0.116480626,0.00113120629,3.89819324e-05,-0.000446824153,0.0107949637,-0.00261945697,0.0198781732,0.00883157831,0.007957316,-0.999929368,-0.00904613826,-0.0996155515,-0.431110293,0.0533827618,0.470463693,0.259287745,0.398303956,0.0286119469,-0.00195351895,0.00294947694,0.0957757309,0.439525902,-0.00322893844,-0.432222813
0.116472058,-0.000809021469,0.000542588066,-0.000519426074,0.00779403653,-0.0064770719,-0.00423636613,0.00879368465,0.00780643988,-0.999930859,-0.00892612524,-0.0996043384,-0.431085765,0.0533905849,0.470515698,0.255759239,0.398315281,0.0286279563,-0.00198805495,0.00297952793,0.0952096656,0.439402819,-0.00356314308,-0.432362854
0.116459966,-0.00079150137,0.000210834187,-0.000642052619,0.00970561802,-0.0142721506,0.00883714296,0.00857123919,0.00764709432,-0.999934018,-0.00886844657,-0.099589929,-0.431065112,0.0534047745,0.470556825,0.252837002,0.398327023,0.0286386572,-0.00201958907,0.00300745107,0.0946450159,0.439359248,-0.00388802891,-0.432355553
